"distance","spectrumID","i"
0.492999694104662,"spec-3659-55181-0862.fits",62
0.50779609399996,"spec-3659-55181-0618.fits",60
0.510148126796571,"spec-3659-55181-0574.fits",62
0.512683204306698,"spec-3659-55181-0219.fits",1390
0.516291218149335,"spec-3659-55181-0498.fits",76
0.519285289443745,"spec-3659-55181-0992.fits",53
0.519823965135827,"spec-3659-55181-0572.fits",61
0.525201302235262,"spec-3659-55181-0934.fits",62
0.528354647506101,"spec-3659-55181-0514.fits",56
0.542788495636004,"spec-3659-55181-0700.fits",62
0.544771713923254,"spec-3659-55181-0418.fits",75
0.545460070732856,"spec-3659-55181-0678.fits",206
0.547689484025648,"spec-3659-55181-0060.fits",222
0.548436006176281,"spec-3659-55181-0852.fits",1397
0.548884908887944,"spec-3659-55181-0114.fits",222
0.549700130209194,"spec-3659-55181-0382.fits",1413
0.551960107497039,"spec-3659-55181-0486.fits",221
0.556656635613777,"spec-3659-55181-0096.fits",78
0.562128717638633,"spec-3659-55181-0440.fits",76
0.562497608262918,"spec-3659-55181-0972.fits",64
0.567039564188836,"spec-3659-55181-0476.fits",1655
0.568950239079958,"spec-3659-55181-0424.fits",80
0.571102219914269,"spec-3659-55181-0210.fits",590
0.57157302149679,"spec-3659-55181-0408.fits",76
0.571666773204041,"spec-3659-55181-0558.fits",206
0.571784979685559,"spec-3659-55181-0682.fits",573
0.573173543227466,"spec-3659-55181-0436.fits",76
0.576946041522584,"spec-3659-55181-0534.fits",63
0.577063873212389,"spec-3659-55181-0645.fits",1398
0.577310898506798,"spec-3659-55181-0464.fits",75
0.577454856550984,"spec-3659-55181-0838.fits",205
0.580846669104196,"spec-3659-55181-0359.fits",1412
0.582786681201375,"spec-3659-55181-0660.fits",63
0.583640250331105,"spec-3659-55181-0720.fits",454
0.584119117273485,"spec-3659-55181-0626.fits",206
0.584948991440564,"spec-3659-55181-0084.fits",221
0.585480705457671,"spec-3659-55181-0346.fits",80
0.586680018502515,"spec-3659-55181-0082.fits",81
0.589609631180329,"spec-3659-55181-0156.fits",229
0.59149536936785,"spec-3659-55181-0836.fits",1401
0.592552815883373,"spec-3659-55181-0797.fits",62
0.592588349953222,"spec-3659-55181-0672.fits",205
0.592599618837171,"spec-3659-55181-0070.fits",229
0.592730980952773,"spec-3659-55181-0288.fits",78
0.592782071283168,"spec-3659-55181-0800.fits",215
0.593929784342657,"spec-3659-55181-0760.fits",64
0.59720105306662,"spec-3659-55181-0648.fits",1962
0.598278580303532,"spec-3659-55181-0278.fits",224
0.599321779854106,"spec-3659-55181-0508.fits",56
0.60046667122671,"spec-3659-55181-0880.fits",65
0.603963971549964,"spec-3659-55181-0798.fits",61
0.605174145281721,"spec-3659-55181-0478.fits",76
0.608579980546011,"spec-3659-55181-0266.fits",672
0.611621103999797,"spec-3659-55181-0780.fits",58
0.613955197799611,"spec-3659-55181-0220.fits",220
0.614025189677605,"spec-3659-55181-0750.fits",2179
0.616608631893,"spec-3659-55181-0152.fits",78
0.617027056909989,"spec-3659-55181-0130.fits",674
0.617490542919483,"spec-3659-55181-0244.fits",78
0.617674956446227,"spec-3659-55181-0620.fits",694
0.619128169800765,"spec-3659-55181-0118.fits",78
0.621002085873036,"spec-3659-55181-0474.fits",226
0.623100257118977,"spec-3659-55181-0442.fits",1389
0.623119103754575,"spec-3659-55181-0324.fits",1414
0.625548406387713,"spec-3659-55181-0158.fits",81
0.626895764647486,"spec-3659-55181-0204.fits",78
0.627980208733552,"spec-3659-55181-0306.fits",0
0.628807592587377,"spec-3659-55181-0960.fits",35
0.62919957850748,"spec-3659-55181-0738.fits",695
0.629906203368123,"spec-3659-55181-0528.fits",1373
0.629980705508123,"spec-3659-55181-0164.fits",1466
0.634473132663524,"spec-3659-55181-0236.fits",2200
0.634597341231805,"spec-3659-55181-0020.fits",1421
0.637758392637576,"spec-3659-55181-0516.fits",208
0.638325547223803,"spec-3659-55181-0004.fits",78
0.639203090735338,"spec-3659-55181-0178.fits",674
0.639821631354386,"spec-3659-55181-0218.fits",1390
0.640548552968333,"spec-3659-55181-0820.fits",61
0.643334103821019,"spec-3659-55181-0372.fits",1415
0.64385835241587,"spec-3659-55181-0388.fits",220
0.644182846052232,"spec-3659-55181-0655.fits",1933
0.644478666693812,"spec-3659-55181-0948.fits",1378
0.644887088460631,"spec-3659-55181-0874.fits",2224
0.646122813788733,"spec-3659-55181-0254.fits",78
0.646895600831516,"spec-3659-55181-0412.fits",674
0.656123366593727,"spec-3659-55181-0038.fits",224
0.657359890040231,"spec-3659-55181-0746.fits",1378
0.659254597984449,"spec-3659-55181-0420.fits",78
