"distance","spectrumID","i"
0.522032020062855,"spec-3789-55269-0786.fits",920
0.532485123486565,"spec-3789-55269-0050.fits",218
0.543846824456899,"spec-3789-55269-0204.fits",74
0.544610601818109,"spec-3789-55269-0512.fits",47
0.567901512919984,"spec-3789-55269-0450.fits",707
0.573721212061316,"spec-3789-55269-0954.fits",48
0.583334708204183,"spec-3789-55269-0466.fits",75
0.586921495714107,"spec-3789-55269-0860.fits",45
0.590516205010108,"spec-3789-55269-0102.fits",70
0.593386366756982,"spec-3789-55269-0002.fits",72
0.593785568186104,"spec-3789-55269-0254.fits",218
0.594873622975622,"spec-3789-55269-0540.fits",193
0.602880525328223,"spec-3789-55269-0856.fits",1690
0.609741429362322,"spec-3789-55269-0962.fits",45
0.615290688118946,"spec-3789-55269-0998.fits",44
0.625753152823847,"spec-3789-55269-0338.fits",218
0.629142812785173,"spec-3789-55269-0414.fits",1225
0.635312530465629,"spec-3789-55269-0796.fits",42
0.641328947394077,"spec-3789-55269-0252.fits",1418
0.650896710105521,"spec-3789-55269-0976.fits",44
0.661967655879903,"spec-3789-55269-0159.fits",71
0.677321817856071,"spec-3789-55269-0476.fits",191
0.677490544642773,"spec-3789-55269-0511.fits",1937
0.680209283883968,"spec-3789-55269-0850.fits",197
0.684629054900681,"spec-3789-55269-0522.fits",1622
0.693267910325377,"spec-3789-55269-0544.fits",14
0.7012397207507,"spec-3789-55269-0098.fits",256
0.704556683127428,"spec-3789-55269-0731.fits",196
0.706533480349796,"spec-3789-55269-0644.fits",673
0.710383871123993,"spec-3789-55269-0482.fits",71
0.710833827569595,"spec-3789-55269-0792.fits",46
0.712871941825915,"spec-3789-55269-0412.fits",695
0.714487293537397,"spec-3789-55269-0712.fits",199
0.716217998525414,"spec-3789-55269-0988.fits",551
0.716626204224979,"spec-3789-55269-0560.fits",48
0.718358695897293,"spec-3789-55269-0854.fits",842
0.720753772715296,"spec-3789-55269-0032.fits",443
0.723784147277811,"spec-3789-55269-0286.fits",280
0.724181926893503,"spec-3789-55269-0158.fits",65
0.727523743937219,"spec-3789-55269-0888.fits",1001
0.733939654511998,"spec-3789-55269-0944.fits",556
0.736192690073109,"spec-3789-55269-0586.fits",396
0.739085470439148,"spec-3789-55269-0044.fits",606
0.7391759275384,"spec-3789-55269-0145.fits",225
0.750074267571995,"spec-3789-55269-0396.fits",800
0.751251070224059,"spec-3789-55269-0115.fits",2187
0.751917423726783,"spec-3789-55269-0890.fits",970
0.752945192037068,"spec-3789-55269-0949.fits",193
0.753589221632411,"spec-3789-55269-0417.fits",2108
0.75432417734436,"spec-3789-55269-0279.fits",2195
0.755195502123411,"spec-3789-55269-0884.fits",1121
0.755657999763158,"spec-3789-55269-0150.fits",1551
