"distance","spectrumID","i"
0.422611726161604,"spec-3586-55181-0634.fits",1185
0.499849847143964,"spec-3586-55181-0408.fits",76
0.512159603411909,"spec-3586-55181-0500.fits",181
0.532479947291224,"spec-3586-55181-0004.fits",221
0.532773079520741,"spec-3586-55181-0416.fits",75
0.534381308007922,"spec-3586-55181-0918.fits",246
0.537505674438185,"spec-3586-55181-0384.fits",74
0.541199350875041,"spec-3586-55181-0394.fits",76
0.542824486037694,"spec-3586-55181-0242.fits",224
0.543530528302645,"spec-3586-55181-0568.fits",62
0.5461535932758,"spec-3586-55181-0592.fits",61
0.549098091902638,"spec-3586-55181-0892.fits",60
0.556516994349444,"spec-3586-55181-0220.fits",223
0.563565335748302,"spec-3586-55181-0563.fits",212
0.566707878868367,"spec-3586-55181-0866.fits",62
0.571938612411552,"spec-3586-55181-0144.fits",218
0.574729391461154,"spec-3586-55181-0814.fits",62
0.583160631576359,"spec-3586-55181-0156.fits",73
0.585588454299723,"spec-3586-55181-0524.fits",209
0.589751706899313,"spec-3586-55181-0132.fits",75
0.598069196841401,"spec-3586-55181-0798.fits",573
0.601619218491017,"spec-3586-55181-0234.fits",74
0.608151729750886,"spec-3586-55181-0410.fits",1733
0.609786257014458,"spec-3586-55181-0960.fits",65
0.610127973665393,"spec-3586-55181-0602.fits",1731
0.613474276158687,"spec-3586-55181-0470.fits",75
0.614344307090992,"spec-3586-55181-0546.fits",299
0.616113552994843,"spec-3586-55181-0768.fits",63
0.636236992819048,"spec-3586-55181-0916.fits",64
0.636838715744186,"spec-3586-55181-0898.fits",65
0.645243548739853,"spec-3586-55181-0292.fits",2295
0.650091860579585,"spec-3586-55181-0344.fits",1706
0.658705203533918,"spec-3586-55181-0158.fits",425
0.660905534753743,"spec-3586-55181-0676.fits",307
0.662821980654848,"spec-3586-55181-0157.fits",2040
0.663104354426522,"spec-3586-55181-0939.fits",1643
0.67022784188707,"spec-3586-55181-0949.fits",1700
0.672040321700588,"spec-3586-55181-0347.fits",2239
0.672901844035364,"spec-3586-55181-0458.fits",945
0.673193729457798,"spec-3586-55181-0148.fits",1705
0.675213703643262,"spec-3586-55181-0498.fits",899
0.67952795717247,"spec-3586-55181-0767.fits",2010
