"distance","spectrumID","i"
0.511277567915277,"spec-3689-55180-0297.fits",1384
0.514093829361224,"spec-3689-55180-0958.fits",48
0.525511775634985,"spec-3689-55180-0946.fits",52
0.52767196444345,"spec-3689-55180-0044.fits",71
0.543423327523648,"spec-3689-55180-0378.fits",71
0.551886944872894,"spec-3689-55180-0562.fits",194
0.554578284694356,"spec-3689-55180-0868.fits",562
0.556303330453915,"spec-3689-55180-0450.fits",71
0.565889632551309,"spec-3689-55180-0920.fits",194
0.570326364627127,"spec-3689-55180-0254.fits",1812
0.571022882296499,"spec-3689-55180-0830.fits",48
0.579718497265983,"spec-3689-55180-0957.fits",47
0.586643532464944,"spec-3689-55180-0362.fits",72
0.586660281988405,"spec-3689-55180-0974.fits",52
0.593088941809655,"spec-3689-55180-0036.fits",217
0.595215815790746,"spec-3689-55180-0538.fits",1365
0.59695966637701,"spec-3689-55180-0818.fits",194
0.597472956305412,"spec-3689-55180-0394.fits",596
0.599709144469021,"spec-3689-55180-0662.fits",196
0.604315323081583,"spec-3689-55180-0860.fits",560
0.604353343338973,"spec-3689-55180-0952.fits",201
0.605507244995762,"spec-3689-55180-0922.fits",195
0.606802116721975,"spec-3689-55180-0556.fits",561
0.609408372507304,"spec-3689-55180-0194.fits",216
0.612720898723419,"spec-3689-55180-0190.fits",668
0.61844122830523,"spec-3689-55180-0990.fits",560
0.627137513661093,"spec-3689-55180-0290.fits",2205
0.628028232152091,"spec-3689-55180-0862.fits",192
0.631397223951122,"spec-3689-55180-0760.fits",680
0.635922255056066,"spec-3689-55180-0928.fits",50
0.636758515693796,"spec-3689-55180-0339.fits",2243
0.63816397075572,"spec-3689-55180-0524.fits",48
0.63921122277085,"spec-3689-55180-0960.fits",47
0.639222158506295,"spec-3689-55180-0398.fits",71
0.645002584855069,"spec-3689-55180-0295.fits",71
0.650044385156833,"spec-3689-55180-0414.fits",73
0.655998568407118,"spec-3689-55180-0858.fits",560
0.656319209154822,"spec-3689-55180-0584.fits",945
0.6587041199935,"spec-3689-55180-0236.fits",216
0.660647372896444,"spec-3689-55180-0710.fits",195
0.6619519531488,"spec-3689-55180-0174.fits",70
0.664300768146234,"spec-3689-55180-0294.fits",667
0.66595617837527,"spec-3689-55180-0608.fits",563
0.666838962447598,"spec-3689-55180-0426.fits",362
0.668653335342916,"spec-3689-55180-0006.fits",1954
0.671984713920278,"spec-3689-55180-0424.fits",72
0.673036628937597,"spec-3689-55180-0660.fits",945
0.675399215581531,"spec-3689-55180-0274.fits",70
0.678006200920975,"spec-3689-55180-0906.fits",457
0.682181953003095,"spec-3689-55180-0244.fits",563
0.684644142829065,"spec-3689-55180-0890.fits",1362
0.686287028072335,"spec-3689-55180-0336.fits",1383
0.690391181508874,"spec-3689-55180-0250.fits",70
