"distance","spectrumID","i"
0.511443750135806,"spec-3692-55186-0358.fits",71
0.534674175259318,"spec-3692-55186-0524.fits",194
0.538230780008481,"spec-3692-55186-0480.fits",71
0.548121970909719,"spec-3692-55186-0290.fits",71
0.549775093734553,"spec-3692-55186-0296.fits",215
0.560169771491317,"spec-3692-55186-0428.fits",1404
0.560756739983372,"spec-3692-55186-0584.fits",53
0.562220261302243,"spec-3692-55186-0540.fits",52
0.564711275760247,"spec-3692-55186-0308.fits",70
0.566098897529961,"spec-3692-55186-0028.fits",70
0.569915236422987,"spec-3692-55186-0684.fits",51
0.574265692160702,"spec-3692-55186-0680.fits",48
0.577080018206073,"spec-3692-55186-0366.fits",1649
0.578114374149213,"spec-3692-55186-0758.fits",51
0.579828382734335,"spec-3692-55186-0292.fits",71
0.587948914576273,"spec-3692-55186-0194.fits",68
0.589359538364449,"spec-3692-55186-0632.fits",895
0.589735554530068,"spec-3692-55186-0452.fits",1379
0.590000958575511,"spec-3692-55186-0702.fits",197
0.59041096482066,"spec-3692-55186-0362.fits",217
0.592248715559084,"spec-3692-55186-0436.fits",665
0.593561728199963,"spec-3692-55186-0378.fits",1416
0.600330788836277,"spec-3692-55186-0608.fits",52
0.602023690237014,"spec-3692-55186-0298.fits",582
0.604396238402176,"spec-3692-55186-0332.fits",578
0.608135053835533,"spec-3692-55186-0686.fits",49
0.608410026910873,"spec-3692-55186-0070.fits",68
0.608638761102953,"spec-3692-55186-0718.fits",48
0.610674110931581,"spec-3692-55186-0720.fits",1588
0.611518631518702,"spec-3692-55186-0701.fits",47
0.617488812031984,"spec-3692-55186-0445.fits",1381
0.618617513939986,"spec-3692-55186-0256.fits",735
0.627608588178851,"spec-3692-55186-0612.fits",563
0.62864261831521,"spec-3692-55186-0520.fits",817
0.63019897167012,"spec-3692-55186-0596.fits",277
0.632324759569791,"spec-3692-55186-0523.fits",1996
0.639534223121854,"spec-3692-55186-0236.fits",70
0.651518507381988,"spec-3692-55186-0170.fits",70
0.656675116358638,"spec-3692-55186-0840.fits",1893
0.658359034645358,"spec-3692-55186-0496.fits",216
0.660170513005077,"spec-3692-55186-0732.fits",200
0.666084469024621,"spec-3692-55186-0778.fits",194
0.666972268107724,"spec-3692-55186-0644.fits",687
0.671149231987015,"spec-3692-55186-0218.fits",579
0.67340391610753,"spec-3692-55186-0578.fits",51
0.675182975449776,"spec-3692-55186-0461.fits",1406
0.676043397555198,"spec-3692-55186-0420.fits",393
0.676688249032237,"spec-3692-55186-0299.fits",2114
0.677421058639519,"spec-3692-55186-0736.fits",1627
0.682492341437229,"spec-3692-55186-0802.fits",401
0.682642123478872,"spec-3692-55186-0880.fits",50
0.686474411867931,"spec-3692-55186-0810.fits",1817
0.687081531424495,"spec-3692-55186-0514.fits",650
0.69335235325315,"spec-3692-55186-0827.fits",1574
0.693687079851195,"spec-3692-55186-0660.fits",997
0.694636491250252,"spec-3692-55186-0832.fits",50
0.695649038042053,"spec-3692-55186-0318.fits",2294
0.701386689194547,"spec-3692-55186-0485.fits",176
0.702105645432796,"spec-3692-55186-0426.fits",217
0.702287815618208,"spec-3692-55186-0740.fits",942
0.702693590824913,"spec-3692-55186-0140.fits",215
0.710208864146201,"spec-3692-55186-0340.fits",66
0.712723165778068,"spec-3692-55186-0174.fits",1076
0.71342709237233,"spec-3692-55186-0676.fits",1019
0.71584450203555,"spec-3692-55186-0374.fits",1623
0.716673188749064,"spec-3692-55186-0054.fits",948
0.716885781653925,"spec-3692-55186-0625.fits",197
0.718718091432289,"spec-3692-55186-0716.fits",2197
0.71879245337884,"spec-3692-55186-0806.fits",1005
0.720250133841,"spec-3692-55186-0788.fits",517
0.720386241152579,"spec-3692-55186-0162.fits",644
0.721051152973147,"spec-3692-55186-0454.fits",1510
0.72385600251585,"spec-3692-55186-0530.fits",304
0.724273866917493,"spec-3692-55186-0890.fits",1873
0.724278633176521,"spec-3692-55186-0204.fits",352
0.725442806780054,"spec-3692-55186-0767.fits",563
0.726568878260919,"spec-3692-55186-0728.fits",175
0.729792115584209,"spec-3692-55186-0519.fits",2030
0.730494005564516,"spec-3692-55186-0297.fits",557
0.730918652539003,"spec-3692-55186-0208.fits",71
0.732438873957317,"spec-3692-55186-0416.fits",227
0.732730383151004,"spec-3692-55186-0731.fits",1998
0.732789678712274,"spec-3692-55186-0344.fits",581
0.734007672407279,"spec-3692-55186-0717.fits",2082
0.734011629991641,"spec-3692-55186-0004.fits",215
0.734377129521299,"spec-3692-55186-0034.fits",596
0.734532862834144,"spec-3692-55186-0703.fits",220
0.737079546935406,"spec-3692-55186-0354.fits",724
0.738392702311255,"spec-3692-55186-0438.fits",562
0.738544825353032,"spec-3692-55186-0818.fits",53
0.740495655294038,"spec-3692-55186-0116.fits",226
0.743415039084843,"spec-3692-55186-0462.fits",295
0.743808636129275,"spec-3692-55186-0958.fits",1567
0.744823246285124,"spec-3692-55186-0796.fits",204
0.745225882842642,"spec-3692-55186-0166.fits",229
0.745615270511422,"spec-3692-55186-0560.fits",48
0.745688023394738,"spec-3692-55186-0188.fits",2106
0.746948512311179,"spec-3692-55186-0232.fits",215
0.747669633842864,"spec-3692-55186-0168.fits",596
0.74786257581208,"spec-3692-55186-0468.fits",68
0.750772982744885,"spec-3692-55186-0762.fits",415
