"distance","spectrumID","i"
0.538913166328712,"spec-3699-55517-0112.fits",72
0.553093161520859,"spec-3699-55517-0006.fits",70
0.555166167474079,"spec-3699-55517-0040.fits",1808
0.567118001683737,"spec-3699-55517-0622.fits",184
0.570478558855856,"spec-3699-55517-0938.fits",40
0.571491562006552,"spec-3699-55517-0426.fits",71
0.576994711342683,"spec-3699-55517-0851.fits",1350
0.57875507519046,"spec-3699-55517-0466.fits",1764
0.583069442915924,"spec-3699-55517-0384.fits",68
0.583393312466914,"spec-3699-55517-0980.fits",41
0.583951884502958,"spec-3699-55517-0500.fits",69
0.587403146324806,"spec-3699-55517-0908.fits",1768
0.587671118540839,"spec-3699-55517-0538.fits",39
0.589530411934165,"spec-3699-55517-0660.fits",46
0.594320907483528,"spec-3699-55517-0796.fits",40
0.594493518073581,"spec-3699-55517-0198.fits",66
0.600812561014947,"spec-3699-55517-0588.fits",40
0.601623451272558,"spec-3699-55517-0498.fits",1762
0.601711382737933,"spec-3699-55517-0698.fits",974
0.609030303904028,"spec-3699-55517-0078.fits",66
0.609343020417373,"spec-3699-55517-0924.fits",186
0.613307329805452,"spec-3699-55517-0496.fits",413
0.617548707075378,"spec-3699-55517-0184.fits",953
0.617760808769719,"spec-3699-55517-0134.fits",71
0.620029391854493,"spec-3699-55517-0828.fits",36
0.626404485640869,"spec-3699-55517-0194.fits",67
0.626563069568584,"spec-3699-55517-0310.fits",71
0.627095962079901,"spec-3699-55517-0918.fits",42
0.630437200052492,"spec-3699-55517-0244.fits",68
0.631425797462286,"spec-3699-55517-0507.fits",728
0.638186147383405,"spec-3699-55517-0386.fits",1780
0.643006920127416,"spec-3699-55517-0070.fits",217
0.657889653549727,"spec-3699-55517-0694.fits",41
0.66391143891065,"spec-3699-55517-0286.fits",655
0.66664218827855,"spec-3699-55517-0456.fits",67
0.668869854440137,"spec-3699-55517-0502.fits",934
0.671237750993752,"spec-3699-55517-0706.fits",42
0.674184589482306,"spec-3699-55517-0098.fits",1265
0.674523811602148,"spec-3699-55517-0366.fits",2203
0.674529954348457,"spec-3699-55517-0769.fits",37
0.679642566770867,"spec-3699-55517-0462.fits",70
0.682856059542381,"spec-3699-55517-0702.fits",188
0.684078233029553,"spec-3699-55517-0360.fits",43
0.684389635832493,"spec-3699-55517-0294.fits",68
0.692359687852577,"spec-3699-55517-0063.fits",398
0.692966838028341,"spec-3699-55517-0592.fits",39
0.695072841981182,"spec-3699-55517-0336.fits",1640
