"distance","spectrumID","i"
0.515824771309985,"spec-3673-55178-0726.fits",52
0.536630291029463,"spec-3673-55178-0418.fits",78
0.536726620649381,"spec-3673-55178-0410.fits",226
0.536794350123244,"spec-3673-55178-0964.fits",51
0.563576946948081,"spec-3673-55178-0712.fits",195
0.568747488422634,"spec-3673-55178-0176.fits",591
0.572386919427607,"spec-3673-55178-0492.fits",590
0.577899920014406,"spec-3673-55178-0174.fits",79
0.580713429368865,"spec-3673-55178-0170.fits",223
0.58441247831992,"spec-3673-55178-1000.fits",51
0.587473061938617,"spec-3673-55178-0250.fits",79
0.587664437864849,"spec-3673-55178-0798.fits",51
0.591304704006475,"spec-3673-55178-0988.fits",677
0.591928852044714,"spec-3673-55178-0496.fits",82
0.592413976754559,"spec-3673-55178-0980.fits",49
0.595089934453105,"spec-3673-55178-0598.fits",53
0.595189392709985,"spec-3673-55178-0828.fits",196
0.596082387691061,"spec-3673-55178-0160.fits",81
0.60190538931793,"spec-3673-55178-0800.fits",54
0.603338209535437,"spec-3673-55178-0742.fits",197
0.604058505715068,"spec-3673-55178-0276.fits",80
0.604678799530531,"spec-3673-55178-0710.fits",1385
0.608857298137394,"spec-3673-55178-0916.fits",1694
0.608881201422165,"spec-3673-55178-0638.fits",52
0.609969492434352,"spec-3673-55178-0520.fits",196
0.61387139146066,"spec-3673-55178-0560.fits",2090
0.614833960676233,"spec-3673-55178-0416.fits",0
0.615638072356564,"spec-3673-55178-0686.fits",197
0.61682233671003,"spec-3673-55178-0978.fits",54
0.618143525363777,"spec-3673-55178-0580.fits",52
0.625327216016217,"spec-3673-55178-0512.fits",201
0.625639500549528,"spec-3673-55178-0628.fits",2178
0.62991078642226,"spec-3673-55178-0168.fits",1642
0.629922227122445,"spec-3673-55178-0216.fits",1391
0.630546654182442,"spec-3673-55178-0306.fits",2021
0.633746200897049,"spec-3673-55178-0890.fits",53
0.634126350989872,"spec-3673-55178-0756.fits",55
0.639200544176724,"spec-3673-55178-0020.fits",80
0.641194420826483,"spec-3673-55178-0348.fits",1421
0.645531625243532,"spec-3673-55178-0758.fits",50
0.649994453279629,"spec-3673-55178-0086.fits",1229
0.652501854911028,"spec-3673-55178-0162.fits",1390
0.654204374566371,"spec-3673-55178-0792.fits",196
0.66168104373201,"spec-3673-55178-0134.fits",1424
0.66271371277,"spec-3673-55178-0542.fits",50
0.664126098557271,"spec-3673-55178-0508.fits",964
0.664233958280034,"spec-3673-55178-0680.fits",49
0.664993262456185,"spec-3673-55178-0228.fits",1417
0.666130474511307,"spec-3673-55178-0148.fits",78
0.6669462745968,"spec-3673-55178-0078.fits",1926
0.667441370722157,"spec-3673-55178-0914.fits",51
0.676161769396528,"spec-3673-55178-0622.fits",51
0.679390758680769,"spec-3673-55178-0682.fits",50
0.683321474100483,"spec-3673-55178-0838.fits",335
0.690698475789567,"spec-3673-55178-0562.fits",2198
0.691247187087775,"spec-3673-55178-0256.fits",676
0.692053645995093,"spec-3673-55178-0435.fits",1550
0.692240596459956,"spec-3673-55178-0084.fits",223
0.695342527598895,"spec-3673-55178-0718.fits",957
0.696399641007054,"spec-3673-55178-0158.fits",78
0.698911900244911,"spec-3673-55178-0220.fits",2293
