"distance","spectrumID","i"
0.520143791800227,"spec-3693-55208-0602.fits",51
0.527854754131734,"spec-3693-55208-0940.fits",54
0.542316300409811,"spec-3693-55208-0746.fits",564
0.552617707689423,"spec-3693-55208-0418.fits",63
0.557780103598777,"spec-3693-55208-0836.fits",201
0.55838799273556,"spec-3693-55208-0390.fits",61
0.564550819007277,"spec-3693-55208-0732.fits",1363
0.571519145499016,"spec-3693-55208-0470.fits",65
0.577015742798013,"spec-3693-55208-0088.fits",64
0.582550785981927,"spec-3693-55208-0458.fits",61
0.585118269082334,"spec-3693-55208-0204.fits",1893
0.592113572998548,"spec-3693-55208-0350.fits",63
0.605159872423669,"spec-3693-55208-0412.fits",1601
0.607534876076956,"spec-3693-55208-0202.fits",1903
0.607920932876681,"spec-3693-55208-0223.fits",2274
0.607932774668207,"spec-3693-55208-0148.fits",208
0.608896342259486,"spec-3693-55208-0214.fits",63
0.609303159418862,"spec-3693-55208-0578.fits",1387
0.611013824511254,"spec-3693-55208-0420.fits",1401
0.611942607206943,"spec-3693-55208-0126.fits",1887
0.613228609521873,"spec-3693-55208-0878.fits",55
0.617214137420385,"spec-3693-55208-0678.fits",1993
0.618888455866364,"spec-3693-55208-0712.fits",1691
0.625335734133106,"spec-3693-55208-0774.fits",49
0.626146543894982,"spec-3693-55208-0692.fits",567
0.626357515943384,"spec-3693-55208-0406.fits",59
0.627098341725823,"spec-3693-55208-0408.fits",607
0.628614159708604,"spec-3693-55208-0362.fits",2269
0.630954662638929,"spec-3693-55208-0018.fits",62
0.636739082931838,"spec-3693-55208-0686.fits",27
0.636967936152865,"spec-3693-55208-0080.fits",1677
0.637391419048085,"spec-3693-55208-0860.fits",1739
0.639350358336783,"spec-3693-55208-0282.fits",64
0.642978948335526,"spec-3693-55208-0620.fits",1446
0.644748415027328,"spec-3693-55208-0022.fits",209
0.648285083407646,"spec-3693-55208-0358.fits",61
0.648371305951979,"spec-3693-55208-0480.fits",290
0.652157524942476,"spec-3693-55208-0082.fits",1148
0.654235832991767,"spec-3693-55208-0856.fits",2011
0.654831530580097,"spec-3693-55208-0327.fits",1588
0.65927936726895,"spec-3693-55208-0217.fits",210
0.66657805999879,"spec-3693-55208-0580.fits",1990
0.667216548013876,"spec-3693-55208-0482.fits",61
0.668062252040846,"spec-3693-55208-0546.fits",1716
0.668268830474892,"spec-3693-55208-0920.fits",1310
0.669442645992952,"spec-3693-55208-0404.fits",1620
0.670719007077817,"spec-3693-55208-0638.fits",300
0.677371929553201,"spec-3693-55208-0246.fits",699
0.677468258379967,"spec-3693-55208-0600.fits",576
0.677627805950663,"spec-3693-55208-0478.fits",388
0.681149741313782,"spec-3693-55208-0378.fits",66
0.686631914155185,"spec-3693-55208-0364.fits",66
0.689508166277054,"spec-3693-55208-0544.fits",198
0.689888474877086,"spec-3693-55208-0286.fits",344
0.692876397859933,"spec-3693-55208-0708.fits",52
0.693373620927428,"spec-3693-55208-0648.fits",201
0.695416339648593,"spec-3693-55208-0500.fits",1993
0.697234121852692,"spec-3693-55208-0440.fits",641
0.697342442321717,"spec-3693-55208-0222.fits",1314
0.701970928028053,"spec-3693-55208-0735.fits",1985
0.70252705643753,"spec-3693-55208-0994.fits",1286
0.703564383552263,"spec-3693-55208-0346.fits",63
0.705046208614523,"spec-3693-55208-0168.fits",417
0.705152889992841,"spec-3693-55208-0587.fits",47
0.708882513265114,"spec-3693-55208-0676.fits",788
0.70984175161709,"spec-3693-55208-0397.fits",2318
0.710060423838336,"spec-3693-55208-0543.fits",2092
0.710445237147188,"spec-3693-55208-0574.fits",2201
0.711879519246739,"spec-3693-55208-0308.fits",66
0.712257725767307,"spec-3693-55208-0136.fits",556
0.715887478193664,"spec-3693-55208-0392.fits",1635
0.716290139705336,"spec-3693-55208-0417.fits",2168
0.71656035906664,"spec-3693-55208-0518.fits",211
0.716834874047111,"spec-3693-55208-0294.fits",904
0.719107478663037,"spec-3693-55208-0382.fits",62
0.719314676801096,"spec-3693-55208-0196.fits",2157
0.720283282350621,"spec-3693-55208-0409.fits",2147
0.720872319650335,"spec-3693-55208-0372.fits",1009
0.721682143540571,"spec-3693-55208-0890.fits",2101
0.72416768147024,"spec-3693-55208-0366.fits",258
0.724722082430482,"spec-3693-55208-0633.fits",1978
0.726490310536037,"spec-3693-55208-0180.fits",210
0.729610598643557,"spec-3693-55208-0477.fits",1237
0.729767844117986,"spec-3693-55208-0263.fits",2364
0.73138855542704,"spec-3693-55208-0228.fits",2254
0.731806916771593,"spec-3693-55208-0186.fits",689
0.732159778584719,"spec-3693-55208-0411.fits",2210
0.732495208000148,"spec-3693-55208-0804.fits",160
0.733794607885472,"spec-3693-55208-0488.fits",44
0.733906651698039,"spec-3693-55208-0407.fits",2143
0.734147274205796,"spec-3693-55208-0415.fits",2100
0.734827684040796,"spec-3693-55208-0733.fits",1962
0.735397773318025,"spec-3693-55208-0968.fits",53
0.735672562195032,"spec-3693-55208-0974.fits",98
0.738554987145058,"spec-3693-55208-1000.fits",628
0.738771594656271,"spec-3693-55208-0106.fits",660
0.739680415743197,"spec-3693-55208-0838.fits",210
0.739985160998035,"spec-3693-55208-0373.fits",1542
0.741318966251939,"spec-3693-55208-0333.fits",698
0.741708897439748,"spec-3693-55208-0193.fits",2117
0.742775929904151,"spec-3693-55208-0757.fits",1608
0.744335608358019,"spec-3693-55208-0401.fits",2040
0.744519836993855,"spec-3693-55208-0663.fits",1822
0.747398265508467,"spec-3693-55208-0652.fits",650
0.747614646140964,"spec-3693-55208-0262.fits",208
0.747883379466225,"spec-3693-55208-0854.fits",2276
0.748402823753043,"spec-3693-55208-0617.fits",1940
0.750245312097362,"spec-3693-55208-0849.fits",1637
0.750760699384506,"spec-3693-55208-0695.fits",1961
0.750868745811766,"spec-3693-55208-0002.fits",276
0.751402083475213,"spec-3693-55208-0656.fits",209
0.751403982094732,"spec-3693-55208-0419.fits",1969
0.752373816284297,"spec-3693-55208-0980.fits",1305
0.753600696155208,"spec-3693-55208-0826.fits",547
0.754387621516241,"spec-3693-55208-0737.fits",2031
0.754428454250529,"spec-3693-55208-0614.fits",519
0.754991537193498,"spec-3693-55208-0348.fits",356
0.756218618491959,"spec-3693-55208-0665.fits",117
0.756270442010379,"spec-3693-55208-0386.fits",2231
0.756802275255824,"spec-3693-55208-0398.fits",2169
0.757547643937769,"spec-3693-55208-0829.fits",1810
0.757648372847803,"spec-3693-55208-0783.fits",1471
0.757683316730089,"spec-3693-55208-0266.fits",1400
0.757769878756316,"spec-3693-55208-0768.fits",208
0.758920668696466,"spec-3693-55208-0619.fits",1768
0.759202860016792,"spec-3693-55208-0922.fits",376
0.759346748011106,"spec-3693-55208-0146.fits",483
