"distance","spectrumID","i"
0.52100797072632,"spec-3650-55244-0596.fits",202
0.52114706559063,"spec-3650-55244-0330.fits",78
0.530669670741055,"spec-3650-55244-0993.fits",54
0.532396962824785,"spec-3650-55244-0397.fits",77
0.547677519029361,"spec-3650-55244-0638.fits",202
0.555035403098501,"spec-3650-55244-0860.fits",59
0.557149367989581,"spec-3650-55244-0948.fits",1403
0.55723264812095,"spec-3650-55244-0594.fits",201
0.560152495038379,"spec-3650-55244-0060.fits",227
0.568644115938929,"spec-3650-55244-0262.fits",1422
0.569550632053547,"spec-3650-55244-0200.fits",74
0.569988919303065,"spec-3650-55244-0112.fits",228
0.572763263518049,"spec-3650-55244-0160.fits",80
0.573789854605015,"spec-3650-55244-0702.fits",608
0.574592115050294,"spec-3650-55244-0220.fits",1423
0.579341514303361,"spec-3650-55244-0298.fits",716
0.589231254601974,"spec-3650-55244-0654.fits",1401
0.590098895462936,"spec-3650-55244-0412.fits",225
0.59037468222565,"spec-3650-55244-0668.fits",1401
0.595719239789331,"spec-3650-55244-0110.fits",713
0.599991224421455,"spec-3650-55244-0166.fits",77
0.610582301875888,"spec-3650-55244-0136.fits",1714
0.616237308222275,"spec-3650-55244-0522.fits",206
0.620237571299332,"spec-3650-55244-0114.fits",223
0.622150482507571,"spec-3650-55244-0771.fits",1778
0.624129217407739,"spec-3650-55244-0232.fits",81
0.627686274195748,"spec-3650-55244-0698.fits",61
0.632467882033875,"spec-3650-55244-0760.fits",1694
0.639141817053474,"spec-3650-55244-0250.fits",2329
0.640999064741304,"spec-3650-55244-0358.fits",1983
0.646344740333206,"spec-3650-55244-0693.fits",1950
0.65382012648622,"spec-3650-55244-0582.fits",1370
0.655510522451611,"spec-3650-55244-0282.fits",2265
0.657666473967522,"spec-3650-55244-0593.fits",1611
0.660789608640292,"spec-3650-55244-0736.fits",1470
0.661178719476815,"spec-3650-55244-0862.fits",162
0.663245772983068,"spec-3650-55244-0908.fits",59
0.669349988394136,"spec-3650-55244-0616.fits",1366
0.674740961093486,"spec-3650-55244-0572.fits",1298
0.67539626198713,"spec-3650-55244-0972.fits",1673
0.677758881826934,"spec-3650-55244-0772.fits",205
0.678755956141595,"spec-3650-55244-0008.fits",43
0.681365387595457,"spec-3650-55244-0264.fits",1098
0.681863020498855,"spec-3650-55244-0764.fits",2232
0.682800062952405,"spec-3650-55244-0585.fits",1563
0.683406075105564,"spec-3650-55244-0058.fits",224
0.684283904632049,"spec-3650-55244-0218.fits",2306
0.685705225503865,"spec-3650-55244-0909.fits",60
0.68635121494578,"spec-3650-55244-0640.fits",56
