"distance","spectrumID","i"
0.397493695770183,"spec-3679-55209-0232.fits",71
0.500570783648585,"spec-3679-55209-0636.fits",434
0.506705509698904,"spec-3679-55209-0942.fits",1375
0.50738938686656,"spec-3679-55209-0440.fits",67
0.507490987048929,"spec-3679-55209-0596.fits",62
0.508521155564808,"spec-3679-55209-0880.fits",65
0.519442099023675,"spec-3679-55209-0518.fits",54
0.538193758058855,"spec-3679-55209-0961.fits",59
0.538404388507402,"spec-3679-55209-0016.fits",68
0.543039491676211,"spec-3679-55209-0323.fits",70
0.545195141119168,"spec-3679-55209-0054.fits",1076
0.545315734027152,"spec-3679-55209-0350.fits",65
0.546152434924417,"spec-3679-55209-0980.fits",54
0.546243402749407,"spec-3679-55209-0308.fits",1379
0.549340539143165,"spec-3679-55209-0094.fits",69
0.553730779178518,"spec-3679-55209-0624.fits",208
0.557293909892754,"spec-3679-55209-0676.fits",213
0.558597801859562,"spec-3679-55209-0968.fits",58
0.559254384364114,"spec-3679-55209-0626.fits",67
0.559838499614817,"spec-3679-55209-0782.fits",63
0.560545989000284,"spec-3679-55209-0784.fits",1933
0.563082123081157,"spec-3679-55209-0790.fits",209
0.564168990941955,"spec-3679-55209-0082.fits",66
0.565650799288654,"spec-3679-55209-0958.fits",61
0.566404826137704,"spec-3679-55209-0708.fits",209
0.572382731333502,"spec-3679-55209-0820.fits",62
0.575883884622201,"spec-3679-55209-0122.fits",69
0.576610795351681,"spec-3679-55209-0744.fits",207
0.581256790888271,"spec-3679-55209-0188.fits",67
0.582953096507492,"spec-3679-55209-0920.fits",211
0.586376737062877,"spec-3679-55209-0502.fits",173
0.588482260898529,"spec-3679-55209-0406.fits",67
0.588753804296634,"spec-3679-55209-0327.fits",218
0.590426722398878,"spec-3679-55209-0380.fits",71
0.592107327625263,"spec-3679-55209-0229.fits",68
0.592185280853065,"spec-3679-55209-0898.fits",575
0.593290954180532,"spec-3679-55209-0730.fits",218
0.594266668637643,"spec-3679-55209-0432.fits",65
0.595662789538018,"spec-3679-55209-0872.fits",61
0.597051003310141,"spec-3679-55209-0592.fits",2197
0.598206052273892,"spec-3679-55209-0026.fits",1380
0.598322232154295,"spec-3679-55209-0928.fits",63
0.59934618815526,"spec-3679-55209-0284.fits",68
0.606015405420016,"spec-3679-55209-0672.fits",696
0.607667565457577,"spec-3679-55209-0566.fits",1588
0.610035565798804,"spec-3679-55209-0244.fits",885
0.612213838361203,"spec-3679-55209-0552.fits",1650
0.615443450654611,"spec-3679-55209-0204.fits",150
0.616149498666697,"spec-3679-55209-0604.fits",60
0.618177975479792,"spec-3679-55209-0534.fits",203
0.618229686601851,"spec-3679-55209-0792.fits",211
0.620159420222134,"spec-3679-55209-0269.fits",1378
0.621712577510841,"spec-3679-55209-0490.fits",51
0.621762319871427,"spec-3679-55209-0238.fits",70
0.627240807492765,"spec-3679-55209-0554.fits",1666
0.629753163460383,"spec-3679-55209-0793.fits",1550
0.633636983565817,"spec-3679-55209-0326.fits",66
0.63862581318354,"spec-3679-55209-0176.fits",66
0.641816665166816,"spec-3679-55209-0228.fits",67
0.642147042050837,"spec-3679-55209-0158.fits",64
0.642967185070786,"spec-3679-55209-0084.fits",70
0.644668078919339,"spec-3679-55209-0826.fits",219
0.645199119605808,"spec-3679-55209-0104.fits",829
0.645596678547122,"spec-3679-55209-0424.fits",50
0.646260962591002,"spec-3679-55209-0842.fits",61
0.648147054528948,"spec-3679-55209-0878.fits",1086
0.651360839442113,"spec-3679-55209-0156.fits",679
0.651925248763493,"spec-3679-55209-0404.fits",203
0.652856015235157,"spec-3679-55209-0564.fits",1927
0.654571504334877,"spec-3679-55209-0036.fits",1066
0.654726530184928,"spec-3679-55209-0738.fits",105
0.658544301607115,"spec-3679-55209-0568.fits",2194
0.658784043075133,"spec-3679-55209-0046.fits",71
0.660846126673694,"spec-3679-55209-0321.fits",1911
0.661678675825895,"spec-3679-55209-0434.fits",2164
0.664435518834862,"spec-3679-55209-0408.fits",2213
0.665303832345387,"spec-3679-55209-0478.fits",82
0.668283809500511,"spec-3679-55209-0396.fits",211
0.669246504463047,"spec-3679-55209-0707.fits",2286
0.669602774163218,"spec-3679-55209-0560.fits",1662
0.670115815812852,"spec-3679-55209-0344.fits",1406
0.670337952350702,"spec-3679-55209-0638.fits",106
0.676331569760029,"spec-3679-55209-0414.fits",1769
0.679139193500931,"spec-3679-55209-0034.fits",81
0.679295845900259,"spec-3679-55209-0690.fits",1409
0.680752312879908,"spec-3679-55209-0720.fits",318
0.680954691262809,"spec-3679-55209-0548.fits",17
0.682107883284398,"spec-3679-55209-0420.fits",269
0.682927521604074,"spec-3679-55209-0270.fits",2392
0.686185976240611,"spec-3679-55209-0551.fits",2210
0.687320761972074,"spec-3679-55209-0936.fits",1941
0.687345913252513,"spec-3679-55209-0652.fits",2206
0.688312481448099,"spec-3679-55209-0332.fits",1936
0.690129728078472,"spec-3679-55209-0628.fits",639
0.692808885472012,"spec-3679-55209-0358.fits",212
0.695345833915473,"spec-3679-55209-0634.fits",488
0.698027615507848,"spec-3679-55209-0562.fits",566
0.701920592820584,"spec-3679-55209-0298.fits",12
0.702045629369195,"spec-3679-55209-0266.fits",214
0.705679781395699,"spec-3679-55209-0282.fits",662
0.706273801992075,"spec-3679-55209-0709.fits",2386
0.707839699024716,"spec-3679-55209-0953.fits",2117
0.708000986865716,"spec-3679-55209-0809.fits",2125
0.708255305752429,"spec-3679-55209-0110.fits",1180
0.708434952766844,"spec-3679-55209-0874.fits",208
0.708851482272733,"spec-3679-55209-0680.fits",207
0.710131666819241,"spec-3679-55209-0222.fits",2406
0.710389612087607,"spec-3679-55209-0048.fits",1167
0.711092924542169,"spec-3679-55209-0464.fits",1379
0.711234359181756,"spec-3679-55209-0662.fits",67
0.711533149380501,"spec-3679-55209-0716.fits",268
0.712357836957227,"spec-3679-55209-0855.fits",2069
0.712963113410774,"spec-3679-55209-0044.fits",657
0.713440242005588,"spec-3679-55209-0526.fits",947
0.713870334330454,"spec-3679-55209-0750.fits",63
0.715399084354023,"spec-3679-55209-0822.fits",444
0.715628285035195,"spec-3679-55209-0271.fits",2401
0.716371530106932,"spec-3679-55209-0492.fits",701
0.717744500257375,"spec-3679-55209-0908.fits",220
0.718090591882869,"spec-3679-55209-0892.fits",208
0.718232523651182,"spec-3679-55209-0430.fits",652
0.720048285481206,"spec-3679-55209-0294.fits",217
0.721658129282122,"spec-3679-55209-0335.fits",829
0.722835579309326,"spec-3679-55209-0851.fits",2243
0.723450927705987,"spec-3679-55209-0028.fits",296
0.723839364276914,"spec-3679-55209-0944.fits",2086
0.724735845178275,"spec-3679-55209-0532.fits",191
0.725599954630934,"spec-3679-55209-0278.fits",216
0.725974504742201,"spec-3679-55209-0330.fits",2001
0.726270451655408,"spec-3679-55209-0416.fits",787
0.73055568965942,"spec-3679-55209-0154.fits",406
0.730879071229123,"spec-3679-55209-0368.fits",270
0.731837568869572,"spec-3679-55209-0076.fits",70
0.73254219531901,"spec-3679-55209-0394.fits",433
0.732831429694453,"spec-3679-55209-0602.fits",64
0.733751140487548,"spec-3679-55209-0310.fits",637
0.734419044945224,"spec-3679-55209-0342.fits",663
0.734469634689981,"spec-3679-55209-0476.fits",207
0.734860895724433,"spec-3679-55209-0074.fits",799
0.735823969144824,"spec-3679-55209-0606.fits",206
0.737227636371543,"spec-3679-55209-0678.fits",431
0.737800472043681,"spec-3679-55209-0941.fits",2088
0.738051775492107,"spec-3679-55209-0778.fits",342
0.739628758871572,"spec-3679-55209-0448.fits",210
0.741316575668451,"spec-3679-55209-0816.fits",201
0.741366085652697,"spec-3679-55209-0422.fits",224
0.741483016895331,"spec-3679-55209-0134.fits",288
0.741739660722409,"spec-3679-55209-0260.fits",2082
0.742848810289794,"spec-3679-55209-0774.fits",652
0.74344121987163,"spec-3679-55209-0032.fits",13
0.743918160199767,"spec-3679-55209-0824.fits",319
0.744260756434172,"spec-3679-55209-0992.fits",305
0.745644452539193,"spec-3679-55209-0536.fits",201
0.746152042283229,"spec-3679-55209-0124.fits",98
0.746185596760598,"spec-3679-55209-0370.fits",105
0.746546989637529,"spec-3679-55209-0274.fits",400
0.747622286505672,"spec-3679-55209-0540.fits",310
0.747743546628285,"spec-3679-55209-0765.fits",1974
0.74846390478223,"spec-3679-55209-0500.fits",218
0.748563082866448,"spec-3679-55209-0538.fits",421
0.748900836368366,"spec-3679-55209-0578.fits",659
0.749386699923737,"spec-3679-55209-0646.fits",183
0.749585158822035,"spec-3679-55209-0584.fits",365
0.749990695072316,"spec-3679-55209-0407.fits",31
0.749993409557255,"spec-3679-55209-0462.fits",1549
