"distance","spectrumID","i"
0.521046469412149,"spec-3698-55501-0088.fits",71
0.524546952276094,"spec-3698-55501-0320.fits",1381
0.527370207842044,"spec-3698-55501-0666.fits",34
0.533390737504781,"spec-3698-55501-0110.fits",1405
0.547603124657126,"spec-3698-55501-0276.fits",68
0.551193054793902,"spec-3698-55501-0134.fits",70
0.565142543087258,"spec-3698-55501-0007.fits",1415
0.570881728909679,"spec-3698-55501-0058.fits",218
0.57450723828609,"spec-3698-55501-0546.fits",33
0.574650935556267,"spec-3698-55501-0466.fits",68
0.574782712452542,"spec-3698-55501-0544.fits",179
0.575939882088764,"spec-3698-55501-0654.fits",33
0.577360751133775,"spec-3698-55501-0328.fits",258
0.580607164489267,"spec-3698-55501-0728.fits",31
0.588180601420314,"spec-3698-55501-0366.fits",71
0.594450095083555,"spec-3698-55501-0968.fits",179
0.603208569958266,"spec-3698-55501-0172.fits",69
0.603980533608905,"spec-3698-55501-0982.fits",544
0.606414132778816,"spec-3698-55501-0520.fits",180
0.617855258169551,"spec-3698-55501-0668.fits",35
0.619661536744913,"spec-3698-55501-0998.fits",1829
0.620852456549684,"spec-3698-55501-0504.fits",34
0.624077236542791,"spec-3698-55501-0840.fits",1695
0.628701179322853,"spec-3698-55501-0310.fits",1379
0.632232985423237,"spec-3698-55501-0554.fits",35
0.633476768296794,"spec-3698-55501-0716.fits",35
0.636680098075698,"spec-3698-55501-0884.fits",180
0.642664917738529,"spec-3698-55501-0948.fits",34
0.650695104917046,"spec-3698-55501-0348.fits",67
0.653272038810075,"spec-3698-55501-0270.fits",69
0.653783701741994,"spec-3698-55501-0798.fits",1712
0.661777121255434,"spec-3698-55501-0634.fits",1492
0.664532983936795,"spec-3698-55501-0500.fits",59
0.667450608226046,"spec-3698-55501-0380.fits",67
0.669663005965427,"spec-3698-55501-0994.fits",893
0.672115759876223,"spec-3698-55501-0428.fits",883
0.690791864808939,"spec-3698-55501-0782.fits",420
0.693394925052585,"spec-3698-55501-0545.fits",1051
0.693443476962627,"spec-3698-55501-0416.fits",214
0.698249262165993,"spec-3698-55501-0596.fits",173
0.703116700608075,"spec-3698-55501-0426.fits",2211
0.704399634112072,"spec-3698-55501-0370.fits",227
0.704737346874541,"spec-3698-55501-0268.fits",573
0.70841061532681,"spec-3698-55501-0836.fits",1515
0.708993910805253,"spec-3698-55501-0006.fits",70
0.713496393882674,"spec-3698-55501-0123.fits",2278
0.715731931588589,"spec-3698-55501-0512.fits",765
0.716622175464283,"spec-3698-55501-0154.fits",258
0.717765806279002,"spec-3698-55501-0250.fits",2234
0.721595314360202,"spec-3698-55501-0748.fits",1098
0.725542051127114,"spec-3698-55501-0316.fits",332
0.725963461678807,"spec-3698-55501-0872.fits",423
0.726767851135422,"spec-3698-55501-0768.fits",83
0.727583371380873,"spec-3698-55501-0986.fits",1603
0.728008598598691,"spec-3698-55501-0476.fits",1849
0.728384744221865,"spec-3698-55501-0174.fits",69
0.728695723511355,"spec-3698-55501-0053.fits",1642
0.731050094943295,"spec-3698-55501-0049.fits",1741
0.731896243404718,"spec-3698-55501-0358.fits",417
0.732498099258656,"spec-3698-55501-0194.fits",1079
0.73377544883951,"spec-3698-55501-0432.fits",447
0.734174129393718,"spec-3698-55501-0592.fits",179
0.735728599692355,"spec-3698-55501-0730.fits",505
0.741303737734308,"spec-3698-55501-0478.fits",92
0.742051031889934,"spec-3698-55501-0548.fits",2304
0.743132164078476,"spec-3698-55501-0804.fits",1977
0.743579092209922,"spec-3698-55501-0480.fits",217
0.744211865102782,"spec-3698-55501-0116.fits",297
0.745635894221756,"spec-3698-55501-0282.fits",1964
0.745989236369279,"spec-3698-55501-0852.fits",1958
0.747405903193491,"spec-3698-55501-0648.fits",1209
0.74751994685477,"spec-3698-55501-0714.fits",448
0.752054750770185,"spec-3698-55501-0146.fits",902
0.752108808198565,"spec-3698-55501-0142.fits",280
0.752402495480507,"spec-3698-55501-0815.fits",1909
0.754738575356845,"spec-3698-55501-0606.fits",1913
0.754964317768781,"spec-3698-55501-0616.fits",193
0.755165510523427,"spec-3698-55501-0450.fits",101
0.755547000485146,"spec-3698-55501-0770.fits",224
0.755665685688642,"spec-3698-55501-0403.fits",1795
0.757368863036088,"spec-3698-55501-0016.fits",546
0.757511755137289,"spec-3698-55501-0696.fits",187
0.757749218246557,"spec-3698-55501-0156.fits",1415
0.758105311168688,"spec-3698-55501-0422.fits",68
0.75863626723342,"spec-3698-55501-0448.fits",539
0.758755715994733,"spec-3698-55501-0861.fits",1567
0.758962116425866,"spec-3698-55501-0580.fits",186
0.759666634953897,"spec-3698-55501-0160.fits",896
0.762290635034973,"spec-3698-55501-0043.fits",1770
0.762705450139171,"spec-3698-55501-0847.fits",1775
0.763298463073545,"spec-3698-55501-0889.fits",1875
0.763319806308119,"spec-3698-55501-0100.fits",568
0.763528159397766,"spec-3698-55501-0454.fits",67
0.763637374683789,"spec-3698-55501-0440.fits",219
0.764051793847734,"spec-3698-55501-0225.fits",2403
0.764920992534752,"spec-3698-55501-0877.fits",1797
0.765383381328396,"spec-3698-55501-0955.fits",1795
0.765404452821861,"spec-3698-55501-0064.fits",844
0.765778887129029,"spec-3698-55501-0560.fits",193
0.766258597335532,"spec-3698-55501-0895.fits",1787
0.766602762846882,"spec-3698-55501-0522.fits",33
0.768201143549694,"spec-3698-55501-0841.fits",2198
0.768258569298229,"spec-3698-55501-0420.fits",219
0.768303113673803,"spec-3698-55501-0790.fits",33
0.768472387195866,"spec-3698-55501-0284.fits",1044
0.769633673550117,"spec-3698-55501-0610.fits",35
0.770633353808575,"spec-3698-55501-0949.fits",2050
0.771283333338298,"spec-3698-55501-0975.fits",1796
0.771636662746798,"spec-3698-55501-0859.fits",1967
0.771945934283652,"spec-3698-55501-0816.fits",476
0.772897849791418,"spec-3698-55501-0899.fits",2213
0.773121567716689,"spec-3698-55501-0577.fits",1795
0.773682062341574,"spec-3698-55501-0858.fits",1945
0.773851029285013,"spec-3698-55501-0002.fits",2147
0.774095317739295,"spec-3698-55501-0398.fits",463
0.774495664996598,"spec-3698-55501-0066.fits",70
0.775266768644415,"spec-3698-55501-0897.fits",1940
0.775782911812381,"spec-3698-55501-0424.fits",71
0.776021325306262,"spec-3698-55501-1000.fits",143
0.776353912317138,"spec-3698-55501-0638.fits",455
0.777515629019763,"spec-3698-55501-0034.fits",252
0.777778993607622,"spec-3698-55501-0838.fits",283
0.778458998530029,"spec-3698-55501-0914.fits",193
0.779081247187695,"spec-3698-55501-0819.fits",2083
0.781121748680881,"spec-3698-55501-0020.fits",642
0.781582816346192,"spec-3698-55501-0327.fits",1475
0.781702877116664,"spec-3698-55501-0875.fits",1750
0.782046002409517,"spec-3698-55501-0952.fits",207
0.782795408194056,"spec-3698-55501-0848.fits",1872
